gcnconv-drop,l_pre,l_mp,l_post,stage,epoch,ckpt_clean,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std
0.6,2,2,2,skipconcat,3,True,0.7633,0.0024,571.0,0.5455,0.0009,0.5234,0.0336,0.4826,0.0349,0.429,0.2955,0.3698,0.2206,0.5521,0.024
0.6,2,2,2,skipconcat,3,True,0.7633,0.0024,571.0,0.5408,0.0062,0.5234,0.0336,0.4826,0.0349,0.429,0.2955,0.3698,0.2206,0.5521,0.024
0.6,2,2,2,skipconcat,3,True,0.7311,0.0448,571.0,0.5427,0.0045,0.5778,0.0892,0.5335,0.0734,0.5145,0.3416,0.4357,0.2714,0.6196,0.0888
0.6,2,2,2,skipsum,99,True,0.7328,0.0042,471.0,0.5403,0.0056,0.6447,0.0049,0.5959,0.0084,0.6098,0.0231,0.6024,0.0089,0.6909,0.0101
0.6,2,2,2,skipsum,155,True,0.6914,0.0387,471.0,0.5381,0.0022,0.6888,0.0484,0.6386,0.0571,0.6922,0.0809,0.6618,0.0562,0.736,0.0541
0.6,2,2,2,skipsum,273,True,0.6844,0.0422,471.0,0.5383,0.0022,0.6901,0.047,0.6392,0.0479,0.6835,0.0766,0.6596,0.0582,0.736,0.0539
0.6,2,2,2,stack,1,True,0.7435,0.0325,471.0,0.5408,0.002,0.562,0.1016,0.5209,0.0799,0.6549,0.3129,0.5368,0.1522,0.5997,0.0862
0.6,2,2,2,stack,1,True,0.7264,0.0567,471.0,0.5366,0.0027,0.5754,0.1187,0.5337,0.0975,0.6714,0.3173,0.5512,0.1659,0.6139,0.1061
0.6,2,2,2,stack,1,True,0.7657,0.0028,471.0,0.535,0.0042,0.5101,0.0489,0.4387,0.0436,0.4439,0.3981,0.3607,0.1927,0.5395,0.0118
0.6,2,3,1,skipconcat,3,True,0.7333,0.0426,771.0,0.7398,0.0028,0.5728,0.1114,0.5458,0.1074,0.6557,0.2731,0.5588,0.1154,0.6211,0.0983
0.6,2,3,1,skipconcat,3,True,0.7591,0.0267,771.0,0.7848,0.0619,0.5229,0.1132,0.5083,0.0935,0.8808,0.1678,0.6227,0.0136,0.5818,0.0991
0.6,2,3,1,skipconcat,3,True,0.7459,0.0272,771.0,0.7385,0.0057,0.5523,0.0957,0.5229,0.0851,0.8106,0.1587,0.6164,0.0064,0.6135,0.0799
0.6,2,3,1,skipsum,99,True,0.7394,0.0041,471.0,0.7387,0.0032,0.6346,0.0126,0.5943,0.0149,0.5447,0.0196,0.5684,0.0168,0.6762,0.0075
0.6,2,3,1,skipsum,185,True,0.7053,0.0063,471.0,0.7509,0.0085,0.6871,0.0202,0.6437,0.0374,0.6706,0.0491,0.6542,0.0117,0.7383,0.0154
0.6,2,3,1,skipsum,228,True,0.6843,0.032,471.0,0.7451,0.0117,0.7022,0.0396,0.6965,0.0337,0.5985,0.191,0.6213,0.1181,0.7595,0.0432
0.6,2,3,1,stack,75,True,0.7244,0.0194,471.0,0.7386,0.0026,0.6173,0.0182,0.5735,0.0293,0.5804,0.2011,0.5536,0.1023,0.6785,0.048
0.6,2,3,1,stack,75,True,0.7251,0.0195,471.0,0.7382,0.0005,0.6232,0.0176,0.5871,0.0477,0.5859,0.1939,0.5615,0.092,0.6806,0.0477
0.6,2,3,1,stack,75,True,0.7371,0.0131,471.0,0.7889,0.0703,0.6166,0.0192,0.5733,0.0243,0.5513,0.1621,0.5461,0.0895,0.6585,0.04
0.6,2,3,2,skipconcat,3,True,0.7387,0.0398,881.0,0.7412,0.0049,0.589,0.0827,0.4869,0.1687,0.3639,0.255,0.373,0.2645,0.5869,0.0991
0.6,2,3,2,skipconcat,3,True,0.7657,0.0017,881.0,0.7485,0.0047,0.5393,0.0219,0.415,0.083,0.3019,0.2213,0.3062,0.2133,0.5316,0.0215
0.6,2,3,2,skipconcat,3,True,0.7657,0.0017,881.0,0.7433,0.0069,0.5393,0.0219,0.415,0.083,0.3019,0.2213,0.3062,0.2133,0.5316,0.0215
0.6,2,3,2,skipsum,2,True,0.7416,0.0208,581.0,0.7418,0.003,0.5955,0.0875,0.5599,0.0787,0.6784,0.1779,0.5906,0.0699,0.6424,0.0965
0.6,2,3,2,skipsum,2,True,0.713,0.0449,581.0,0.743,0.0039,0.6227,0.1058,0.5752,0.0928,0.769,0.0543,0.6494,0.0465,0.6733,0.1152
0.6,2,3,2,skipsum,2,True,0.7221,0.0341,581.0,0.7811,0.0611,0.6162,0.1005,0.5683,0.0861,0.7616,0.0638,0.6423,0.0418,0.6642,0.1082
0.6,2,3,2,stack,85,True,0.7539,0.0167,581.0,0.7389,0.0036,0.5906,0.0501,0.5549,0.0994,0.2698,0.2361,0.3164,0.2071,0.5839,0.0773
0.6,2,3,2,stack,144,True,0.7435,0.0313,581.0,0.7484,0.0008,0.5963,0.0579,0.554,0.0988,0.3094,0.2921,0.3342,0.2323,0.5961,0.0934
0.6,2,3,2,stack,144,True,0.7435,0.0313,581.0,0.7464,0.0122,0.5963,0.0579,0.554,0.0988,0.3094,0.2921,0.3342,0.2323,0.5961,0.0934
