graphsage-batch_size,l_pre,l_mp,l_post,stage,drop,epoch,ckpt_clean,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,specificity,specificity_std,f1,f1_std,auc,auc_std
64,2,2,2,stack,0.6,176,True,0.6864,0.0282,671.0,0.6097,0.0227,0.6565,0.0396,0.6838,0.0729,0.6484,0.0854,0.6646,0.166,0.6563,0.0104,0.7054,0.0358
64,2,2,2,stack,0.6,216,True,0.6844,0.0215,671.0,0.6101,0.0172,0.6614,0.0304,0.6935,0.0668,0.6308,0.086,0.6929,0.1431,0.652,0.0194,0.7098,0.0258
64,2,3,1,skipconcat,0.0,89,True,0.5014,0.0063,1371.0,0.7563,0.0305,0.8007,0.0004,0.8463,0.0072,0.7146,0.0092,0.8802,0.0082,0.7748,0.0024,0.8666,0.002
64,2,3,1,skipconcat,0.0,138,True,0.4931,0.0033,1371.0,0.7983,0.0334,0.8004,0.0005,0.8397,0.004,0.7229,0.0039,0.8722,0.0045,0.7769,0.0005,0.8694,0.001
64,2,3,1,skipconcat,0.0,259,True,0.4893,0.0023,1371.0,0.8849,0.0255,0.8004,0.001,0.8373,0.0051,0.7253,0.0044,0.8698,0.0057,0.7773,0.0007,0.8698,0.0011
64,2,3,1,skipconcat,0.3,99,True,0.5464,0.0167,1371.0,0.7127,0.0219,0.7764,0.0109,0.828,0.0325,0.6768,0.0188,0.8682,0.0343,0.744,0.0074,0.8345,0.0088
64,2,3,1,skipconcat,0.3,199,True,0.5445,0.0201,1371.0,0.8183,0.068,0.7761,0.0099,0.8259,0.0222,0.6771,0.0044,0.8675,0.0211,0.7439,0.0081,0.8363,0.0117
64,2,3,1,skipconcat,0.3,293,True,0.5389,0.0205,1371.0,0.7411,0.0207,0.7793,0.011,0.8238,0.0196,0.688,0.0068,0.8637,0.0179,0.7497,0.0106,0.8395,0.0118
64,2,3,1,skipconcat,0.6,94,True,0.6618,0.0161,1371.0,0.6722,0.0394,0.682,0.0138,0.6489,0.0184,0.7384,0.0129,0.6299,0.0366,0.6904,0.0066,0.7459,0.0167
64,2,3,1,skipconcat,0.6,100,True,0.6615,0.0177,1371.0,0.6698,0.0264,0.6832,0.017,0.6504,0.0222,0.7384,0.0135,0.6322,0.0434,0.6911,0.0084,0.7464,0.0185
64,2,3,1,skipconcat,0.6,100,True,0.6615,0.0177,1371.0,0.6822,0.0319,0.6832,0.017,0.6504,0.0222,0.7384,0.0135,0.6322,0.0434,0.6911,0.0084,0.7464,0.0185
64,2,3,1,skipsum,0.0,97,True,0.4921,0.0046,771.0,0.7433,0.028,0.8007,0.0008,0.8467,0.0033,0.7143,0.0037,0.8806,0.0037,0.7749,0.0011,0.8691,0.0005
64,2,3,1,skipsum,0.0,179,True,0.4872,0.0028,771.0,0.7643,0.0714,0.8009,0.0002,0.8405,0.0006,0.7219,0.0007,0.8737,0.0005,0.7767,0.0005,0.8699,0.0007
64,2,3,1,skipsum,0.0,179,True,0.4872,0.0028,771.0,0.7588,0.0872,0.8009,0.0002,0.8405,0.0006,0.7219,0.0007,0.8737,0.0005,0.7767,0.0005,0.8699,0.0007
64,2,3,1,skipsum,0.3,83,True,0.5268,0.0166,771.0,0.6475,0.0114,0.785,0.0082,0.8264,0.0225,0.7001,0.0079,0.8634,0.0228,0.7578,0.0055,0.8467,0.0085
64,2,3,1,skipsum,0.3,186,True,0.521,0.0153,771.0,0.6822,0.0107,0.7868,0.0079,0.8331,0.0146,0.6957,0.0019,0.8709,0.0133,0.7582,0.0072,0.85,0.0078
64,2,3,1,skipsum,0.3,277,True,0.5168,0.0093,771.0,0.882,0.2898,0.7885,0.0042,0.8333,0.0052,0.6994,0.0049,0.8707,0.0045,0.7605,0.0046,0.8524,0.0053
64,2,3,1,skipsum,0.6,86,True,0.6483,0.0158,771.0,0.6502,0.0144,0.703,0.0147,0.6799,0.0181,0.7204,0.0087,0.6869,0.0253,0.6994,0.0118,0.7594,0.0154
64,2,3,1,skipsum,0.6,86,True,0.6483,0.0158,771.0,0.633,0.0196,0.703,0.0147,0.6799,0.0181,0.7204,0.0087,0.6869,0.0253,0.6994,0.0118,0.7594,0.0154
64,2,3,1,skipsum,0.6,86,True,0.6483,0.0158,771.0,0.6586,0.0072,0.703,0.0147,0.6799,0.0181,0.7204,0.0087,0.6869,0.0253,0.6994,0.0118,0.7594,0.0154
64,2,3,1,stack,0.0,97,True,0.498,0.0034,771.0,0.6747,0.0306,0.8009,0.0005,0.8471,0.0017,0.7142,0.0013,0.8809,0.0018,0.775,0.0006,0.8673,0.0007
64,2,3,1,stack,0.0,151,True,0.4933,0.0029,771.0,0.7574,0.0287,0.8005,0.0004,0.8444,0.0039,0.7166,0.0039,0.878,0.0044,0.7753,0.0007,0.8682,0.0009
64,2,3,1,stack,0.0,235,True,0.49,0.0024,771.0,0.7517,0.0539,0.8006,0.0004,0.8427,0.0031,0.7182,0.0039,0.8764,0.0036,0.7755,0.0011,0.8691,0.0007
64,2,3,1,stack,0.3,93,True,0.5514,0.011,771.0,0.67,0.0216,0.7781,0.0062,0.8299,0.0128,0.6767,0.0025,0.8718,0.0116,0.7455,0.0056,0.8306,0.0068
64,2,3,1,stack,0.3,128,True,0.5502,0.0111,771.0,0.7143,0.0228,0.7791,0.0056,0.8286,0.021,0.6816,0.015,0.8691,0.0226,0.7476,0.0033,0.8325,0.0058
64,2,3,1,stack,0.3,128,True,0.5502,0.0111,771.0,0.7004,0.0273,0.7791,0.0056,0.8286,0.021,0.6816,0.015,0.8691,0.0226,0.7476,0.0033,0.8325,0.0058
64,2,3,1,stack,0.6,82,True,0.7254,0.0268,771.0,0.678,0.0309,0.6032,0.0613,0.583,0.0597,0.754,0.1497,0.4639,0.2492,0.6439,0.0237,0.6424,0.065
64,2,3,1,stack,0.6,195,True,0.7167,0.034,771.0,0.696,0.0189,0.6104,0.0689,0.5851,0.0625,0.7921,0.1246,0.4424,0.2443,0.662,0.0148,0.6526,0.0791
64,2,3,1,stack,0.6,228,True,0.714,0.0355,771.0,0.6801,0.0388,0.6135,0.0706,0.5892,0.0652,0.7884,0.1284,0.452,0.2518,0.6625,0.0135,0.6557,0.0811
64,2,3,2,skipconcat,0.0,99,True,0.5005,0.0026,1481.0,0.8086,0.0493,0.7992,0.0005,0.8416,0.0026,0.7164,0.0026,0.8756,0.0028,0.774,0.0006,0.8661,0.0006
64,2,3,2,skipconcat,0.0,171,True,0.4915,0.0028,1481.0,0.8576,0.0201,0.7996,0.0002,0.8404,0.0022,0.7195,0.0034,0.8738,0.0027,0.7753,0.0011,0.8688,0.0014
64,2,3,2,skipconcat,0.0,263,True,0.4889,0.0031,1481.0,0.8961,0.0392,0.8008,0.0011,0.8422,0.0017,0.7199,0.0029,0.8755,0.002,0.7762,0.0015,0.8696,0.0012
64,2,3,2,skipconcat,0.3,87,True,0.532,0.0104,1481.0,0.7225,0.0581,0.7809,0.0064,0.831,0.015,0.683,0.0084,0.8713,0.0149,0.7496,0.0056,0.8428,0.0049
64,2,3,2,skipconcat,0.3,191,True,0.5253,0.0075,1481.0,0.8046,0.0722,0.7841,0.0052,0.8339,0.0106,0.687,0.0026,0.8736,0.0096,0.7534,0.0048,0.8471,0.0032
64,2,3,2,skipconcat,0.3,272,True,0.5151,0.0018,1481.0,0.8228,0.0457,0.7887,0.0009,0.835,0.0012,0.6978,0.002,0.8726,0.0013,0.7602,0.0012,0.8527,0.0009
64,2,3,2,skipconcat,0.6,94,True,0.661,0.0324,1481.0,0.6946,0.0476,0.6893,0.0285,0.6725,0.0353,0.692,0.0155,0.6868,0.0507,0.6817,0.0218,0.7427,0.035
64,2,3,2,skipconcat,0.6,167,True,0.6535,0.0343,1481.0,0.7155,0.0564,0.6888,0.0283,0.6693,0.0341,0.7012,0.0081,0.6772,0.0503,0.6845,0.0205,0.7498,0.0349
64,2,3,2,skipconcat,0.6,167,True,0.6535,0.0343,1481.0,0.7342,0.0272,0.6888,0.0283,0.6693,0.0341,0.7012,0.0081,0.6772,0.0503,0.6845,0.0205,0.7498,0.0349
64,2,3,2,skipsum,0.0,92,True,0.4982,0.0029,881.0,0.7051,0.0183,0.8,0.0007,0.8435,0.0013,0.7168,0.0034,0.877,0.0018,0.775,0.0015,0.8668,0.0009
64,2,3,2,skipsum,0.0,189,True,0.4906,0.0019,881.0,0.8355,0.0217,0.8002,0.0005,0.8418,0.003,0.7185,0.0042,0.8755,0.0033,0.7752,0.0012,0.8689,0.0009
64,2,3,2,skipsum,0.0,299,True,0.4887,0.0019,881.0,0.8072,0.0012,0.8008,0.0003,0.8418,0.0038,0.7204,0.004,0.875,0.0042,0.7764,0.0007,0.8694,0.0005
64,2,3,2,skipsum,0.3,82,True,0.5326,0.0196,881.0,0.6691,0.0222,0.7816,0.0122,0.8242,0.0237,0.6939,0.0065,0.8627,0.0226,0.7533,0.0109,0.8438,0.011
64,2,3,2,skipsum,0.3,195,True,0.5297,0.0168,881.0,0.7053,0.014,0.7829,0.0059,0.8211,0.0168,0.7006,0.0078,0.8588,0.0178,0.7559,0.0035,0.8464,0.0077
64,2,3,2,skipsum,0.3,284,True,0.5244,0.0135,881.0,0.6961,0.0097,0.7854,0.0063,0.8276,0.0188,0.6994,0.0088,0.8649,0.0198,0.7579,0.0035,0.8491,0.0062
64,2,3,2,skipsum,0.6,48,True,0.6464,0.05,881.0,0.6737,0.024,0.6967,0.0515,0.6895,0.075,0.7006,0.0286,0.6932,0.1253,0.691,0.0266,0.7539,0.0541
64,2,3,2,skipsum,0.6,48,True,0.6464,0.05,881.0,0.6557,0.0245,0.6967,0.0515,0.6895,0.075,0.7006,0.0286,0.6932,0.1253,0.691,0.0266,0.7539,0.0541
64,2,3,2,skipsum,0.6,48,True,0.6464,0.05,881.0,0.6663,0.0017,0.6967,0.0515,0.6895,0.075,0.7006,0.0286,0.6932,0.1253,0.691,0.0266,0.7539,0.0541
64,2,3,2,stack,0.0,86,True,0.503,0.0039,881.0,0.6783,0.024,0.8,0.0005,0.8466,0.0038,0.7124,0.0037,0.8809,0.0043,0.7737,0.0006,0.866,0.0009
64,2,3,2,stack,0.0,169,True,0.4934,0.002,881.0,0.7221,0.0337,0.8004,0.0007,0.8426,0.0022,0.7183,0.0018,0.8762,0.0024,0.7755,0.0006,0.8683,0.0006
64,2,3,2,stack,0.0,275,True,0.4895,0.0008,881.0,0.7637,0.0215,0.8006,0.0008,0.8406,0.0041,0.7213,0.0033,0.8738,0.0046,0.7764,0.0001,0.8695,0.0005
64,2,3,2,stack,0.3,97,True,0.5466,0.0083,881.0,0.7041,0.0208,0.779,0.007,0.8423,0.0143,0.664,0.0022,0.8852,0.0117,0.7426,0.0068,0.8323,0.0038
64,2,3,2,stack,0.3,158,True,0.539,0.0125,881.0,0.6835,0.0079,0.7813,0.0087,0.8482,0.0181,0.6633,0.002,0.8901,0.0152,0.7444,0.008,0.8365,0.007
64,2,3,2,stack,0.3,158,True,0.539,0.0125,881.0,0.6889,0.0558,0.7813,0.0087,0.8482,0.0181,0.6633,0.002,0.8901,0.0152,0.7444,0.008,0.8365,0.007
64,2,3,2,stack,0.6,87,True,0.7316,0.0366,881.0,0.6796,0.0252,0.5733,0.0693,0.5563,0.0765,0.8483,0.1492,0.3199,0.2707,0.6555,0.0034,0.6059,0.0827
64,2,3,2,stack,0.6,190,True,0.7329,0.0358,881.0,0.684,0.0356,0.5679,0.061,0.5391,0.0513,0.8809,0.0843,0.2787,0.1951,0.6631,0.0115,0.6065,0.081
64,2,3,2,stack,0.6,190,True,0.7329,0.0358,881.0,0.6756,0.014,0.5679,0.061,0.5391,0.0513,0.8809,0.0843,0.2787,0.1951,0.6631,0.0115,0.6065,0.081
128,1,1,1,skipconcat,0.0,88,True,0.5229,0.0081,241.0,0.2596,0.0046,0.7904,0.0034,0.8656,0.0244,0.7329,0.021,0.8601,0.0327,0.7931,0.0024,0.8463,0.0018
128,1,1,1,skipconcat,0.0,88,True,0.5229,0.0081,241.0,0.2692,0.0045,0.7904,0.0034,0.8656,0.0244,0.7329,0.021,0.8601,0.0327,0.7931,0.0024,0.8463,0.0018
128,1,1,1,skipconcat,0.0,98,True,0.5299,0.0121,241.0,0.249,0.0089,0.792,0.0054,0.8723,0.0272,0.7284,0.0203,0.8689,0.0364,0.7932,0.0007,0.8379,0.0102
128,1,1,1,skipconcat,0.0,138,True,0.5321,0.0147,241.0,5.5493,0.0481,0.7887,0.002,0.8583,0.0226,0.7365,0.0216,0.8519,0.0307,0.7921,0.003,0.8428,0.0034
128,1,1,1,skipconcat,0.3,93,True,0.5515,0.0106,241.0,0.2652,0.0079,0.7725,0.0063,0.8601,0.0173,0.6999,0.006,0.8609,0.0211,0.7716,0.0035,0.8184,0.0081
128,1,1,1,skipconcat,0.3,147,True,0.5575,0.0256,241.0,6.2401,0.0692,0.7695,0.0133,0.832,0.0466,0.73,0.0336,0.8174,0.0696,0.7756,0.0029,0.816,0.0101
128,1,1,1,skipconcat,0.3,199,True,0.5382,0.0067,241.0,0.2718,0.0048,0.7787,0.0019,0.8564,0.0102,0.7154,0.0116,0.8551,0.0136,0.7794,0.0036,0.8252,0.0055
128,1,1,1,skipconcat,0.3,272,True,0.5332,0.0067,241.0,0.2819,0.003,0.7804,0.0017,0.8546,0.0092,0.7207,0.0087,0.8523,0.0127,0.7819,0.0023,0.8295,0.0035
128,1,1,1,skipconcat,0.6,85,True,0.634,0.022,241.0,0.2738,0.0094,0.7061,0.014,0.7066,0.0236,0.799,0.0257,0.5927,0.0622,0.7492,0.0038,0.7616,0.0225
128,1,1,1,skipconcat,0.6,118,True,0.6325,0.0163,241.0,0.2844,0.0042,0.7093,0.0116,0.7134,0.0234,0.7917,0.0278,0.6086,0.0572,0.7497,0.0038,0.7627,0.0174
128,1,1,1,skipconcat,0.6,118,True,0.6325,0.0163,241.0,0.2695,0.003,0.7093,0.0116,0.7134,0.0234,0.7917,0.0278,0.6086,0.0572,0.7497,0.0038,0.7627,0.0174
128,1,1,1,skipconcat,0.6,138,True,0.6293,0.0289,241.0,6.1743,0.0095,0.7104,0.0175,0.7221,0.0401,0.7769,0.0396,0.6297,0.0865,0.7464,0.0025,0.7631,0.0276
128,1,1,1,skipsum,0.0,88,True,0.5199,0.0153,241.0,0.2741,0.0132,0.7869,0.0035,0.8427,0.0176,0.7528,0.0157,0.8283,0.0266,0.7949,0.0008,0.8438,0.0015
128,1,1,1,skipsum,0.0,88,True,0.5199,0.0153,241.0,0.2651,0.0034,0.7869,0.0035,0.8427,0.0176,0.7528,0.0157,0.8283,0.0266,0.7949,0.0008,0.8438,0.0015
128,1,1,1,skipsum,0.0,146,True,0.5115,0.0055,241.0,5.459,0.2478,0.7854,0.0008,0.841,0.0068,0.7511,0.0103,0.8271,0.0114,0.7934,0.0027,0.8435,0.0024
128,1,1,1,skipsum,0.0,276,True,0.5119,0.0084,241.0,0.2769,0.0057,0.7891,0.001,0.8683,0.0112,0.7249,0.0095,0.8668,0.0136,0.7901,0.0011,0.8442,0.0014
128,1,1,1,skipsum,0.3,88,True,0.5385,0.0135,241.0,0.2629,0.0054,0.782,0.0065,0.8505,0.0276,0.7305,0.02,0.8438,0.0365,0.7853,0.0031,0.8245,0.0011
128,1,1,1,skipsum,0.3,88,True,0.5372,0.0033,241.0,6.3539,0.1428,0.7818,0.0023,0.8576,0.0227,0.7215,0.0231,0.8543,0.0302,0.783,0.005,0.8243,0.0041
128,1,1,1,skipsum,0.3,138,True,0.5313,0.0099,241.0,0.2736,0.0075,0.7849,0.0037,0.862,0.0133,0.7214,0.0078,0.8609,0.0173,0.7853,0.0008,0.8268,0.0058
128,1,1,1,skipsum,0.3,289,True,0.5228,0.0046,241.0,0.2757,0.0075,0.786,0.0045,0.8649,0.0076,0.7222,0.0019,0.8631,0.0103,0.7871,0.0028,0.8325,0.0029
128,1,1,1,skipsum,0.6,88,True,0.5868,0.0076,241.0,0.2706,0.0079,0.7488,0.0087,0.7986,0.0203,0.7233,0.0222,0.7796,0.0323,0.7586,0.0086,0.7968,0.0054
128,1,1,1,skipsum,0.6,107,True,0.5837,0.0068,241.0,0.2681,0.0043,0.7472,0.0073,0.8017,0.0139,0.7136,0.0079,0.7874,0.0212,0.7549,0.0047,0.7972,0.0035
128,1,1,1,skipsum,0.6,107,True,0.5837,0.0068,241.0,0.2709,0.0017,0.7472,0.0073,0.8017,0.0139,0.7136,0.0079,0.7874,0.0212,0.7549,0.0047,0.7972,0.0035
128,1,1,1,skipsum,0.6,124,True,0.5938,0.0141,241.0,6.4611,0.1642,0.7375,0.0158,0.7783,0.0507,0.7389,0.0451,0.736,0.0885,0.7551,0.0033,0.7927,0.0061
128,1,1,1,stack,0.0,88,True,0.5229,0.0081,241.0,0.2606,0.0058,0.7904,0.0034,0.8656,0.0244,0.7329,0.021,0.8601,0.0327,0.7931,0.0024,0.8463,0.0018
128,1,1,1,stack,0.0,88,True,0.5229,0.0081,241.0,0.2528,0.0015,0.7904,0.0034,0.8656,0.0244,0.7329,0.021,0.8601,0.0327,0.7931,0.0024,0.8463,0.0018
128,1,1,1,stack,0.0,88,True,0.5229,0.0081,241.0,0.257,0.0054,0.7904,0.0034,0.8656,0.0244,0.7329,0.021,0.8601,0.0327,0.7931,0.0024,0.8463,0.0018
128,1,1,1,stack,0.0,138,True,0.5321,0.0147,241.0,5.526,0.1479,0.7887,0.002,0.8583,0.0226,0.7365,0.0216,0.8519,0.0307,0.7921,0.003,0.8428,0.0034
128,1,1,1,stack,0.3,93,True,0.5515,0.0106,241.0,0.2621,0.0057,0.7725,0.0063,0.8601,0.0173,0.6999,0.006,0.8609,0.0211,0.7716,0.0035,0.8184,0.0081
128,1,1,1,stack,0.3,147,True,0.5575,0.0256,241.0,5.9914,0.3924,0.7695,0.0133,0.832,0.0466,0.73,0.0336,0.8174,0.0696,0.7756,0.0029,0.816,0.0101
128,1,1,1,stack,0.3,199,True,0.5382,0.0067,241.0,0.2785,0.0054,0.7787,0.0019,0.8564,0.0102,0.7154,0.0116,0.8551,0.0136,0.7794,0.0036,0.8252,0.0055
128,1,1,1,stack,0.3,272,True,0.5332,0.0067,241.0,0.2692,0.0021,0.7804,0.0017,0.8546,0.0092,0.7207,0.0087,0.8523,0.0127,0.7819,0.0023,0.8295,0.0035
128,1,1,1,stack,0.6,85,True,0.634,0.022,241.0,0.2618,0.0066,0.7061,0.014,0.7066,0.0236,0.799,0.0257,0.5927,0.0622,0.7492,0.0038,0.7616,0.0225
128,1,1,1,stack,0.6,118,True,0.6325,0.0163,241.0,0.2616,0.0065,0.7093,0.0116,0.7134,0.0234,0.7917,0.0278,0.6086,0.0572,0.7497,0.0038,0.7627,0.0174
128,1,1,1,stack,0.6,118,True,0.6325,0.0163,241.0,0.264,0.0088,0.7093,0.0116,0.7134,0.0234,0.7917,0.0278,0.6086,0.0572,0.7497,0.0038,0.7627,0.0174
128,1,1,1,stack,0.6,138,True,0.6293,0.0289,241.0,5.4181,0.7846,0.7104,0.0175,0.7221,0.0401,0.7769,0.0396,0.6297,0.0865,0.7464,0.0025,0.7631,0.0276
128,1,1,2,skipconcat,0.0,96,True,0.5275,0.01,351.0,0.2661,0.0078,0.7909,0.0024,0.8761,0.0141,0.7205,0.0135,0.876,0.0186,0.7905,0.0031,0.843,0.0021
128,1,1,2,skipconcat,0.0,150,True,0.5173,0.007,351.0,0.283,0.0049,0.7921,0.0015,0.8757,0.0117,0.7229,0.0101,0.8756,0.0152,0.7919,0.0012,0.8444,0.0005
128,1,1,2,skipconcat,0.0,273,True,0.5081,0.0017,351.0,0.2841,0.0019,0.7919,0.0026,0.8743,0.0156,0.7262,0.0129,0.8719,0.0208,0.7931,0.0017,0.8459,0.0005
128,1,1,2,skipconcat,0.3,93,True,0.5563,0.0229,351.0,0.273,0.0081,0.7777,0.0065,0.8557,0.0335,0.719,0.0323,0.8487,0.0504,0.7801,0.0055,0.8129,0.0114
128,1,1,2,skipconcat,0.3,186,True,0.5386,0.0163,351.0,0.2827,0.0012,0.7832,0.0014,0.8604,0.0138,0.721,0.0128,0.8585,0.0179,0.7843,0.002,0.8215,0.0074
128,1,1,2,skipconcat,0.3,186,True,0.5386,0.0163,351.0,0.2836,0.007,0.7832,0.0014,0.8604,0.0138,0.721,0.0128,0.8585,0.0179,0.7843,0.002,0.8215,0.0074
128,1,1,2,skipconcat,0.6,99,True,0.6276,0.0133,351.0,0.2735,0.008,0.7048,0.0108,0.7137,0.0202,0.7714,0.0229,0.6245,0.0467,0.7408,0.0054,0.7621,0.0108
128,1,1,2,skipconcat,0.6,162,True,0.6186,0.0078,351.0,0.2936,0.0101,0.7143,0.0139,0.7273,0.0196,0.7646,0.0038,0.6538,0.034,0.7453,0.0089,0.7709,0.0051
